Num params:  62437601
cuda 68
Epoch 2197 2024-05-10 08:12:17.579600 | step 000 Loss: 0.049948550760746 
Epoch 2198 2024-05-10 08:12:43.370408 | step 000 Loss: 0.04897675663232803 
Epoch 2199 2024-05-10 08:13:09.164327 | step 000 Loss: 0.04909510165452957 
Epoch 2200 2024-05-10 08:13:34.960193 | step 000 Loss: 0.051246948540210724 
Epoch 2201 2024-05-10 08:14:01.012870 | step 000 Loss: 0.04896470904350281 
Epoch 2202 2024-05-10 08:14:26.804997 | step 000 Loss: 0.049765825271606445 
Epoch 2203 2024-05-10 08:14:52.598460 | step 000 Loss: 0.049002666026353836 
Epoch 2204 2024-05-10 08:15:18.399311 | step 000 Loss: 0.0488722063601017 
Epoch 2205 2024-05-10 08:15:44.197483 | step 000 Loss: 0.04928114265203476 
Epoch 2206 2024-05-10 08:16:09.992463 | step 000 Loss: 0.04957795888185501 
Epoch 2207 2024-05-10 08:16:35.777783 | step 000 Loss: 0.05058339238166809 
Epoch 2208 2024-05-10 08:17:01.570462 | step 000 Loss: 0.04950308799743652 
Epoch 2209 2024-05-10 08:17:27.368034 | step 000 Loss: 0.04878273606300354 
Epoch 2210 2024-05-10 08:17:53.164023 | step 000 Loss: 0.049238115549087524 
Epoch 2211 2024-05-10 08:18:18.960203 | step 000 Loss: 0.0479821041226387 
Epoch 2212 2024-05-10 08:18:44.758389 | step 000 Loss: 0.048731110990047455 
Epoch 2213 2024-05-10 08:19:10.551343 | step 000 Loss: 0.04896724224090576 
Epoch 2214 2024-05-10 08:19:36.343555 | step 000 Loss: 0.04845162481069565 
Epoch 2215 2024-05-10 08:20:02.148143 | step 000 Loss: 0.04997391998767853 
Epoch 2216 2024-05-10 08:20:27.956052 | step 000 Loss: 0.04885854572057724 
Epoch 2217 2024-05-10 08:20:53.755822 | step 000 Loss: 0.04849645495414734 
Epoch 2218 2024-05-10 08:21:19.558351 | step 000 Loss: 0.050716646015644073 
Epoch 2219 2024-05-10 08:21:45.357580 | step 000 Loss: 0.04882558435201645 
Epoch 2220 2024-05-10 08:22:11.158740 | step 000 Loss: 0.04770541936159134 
Epoch 2221 2024-05-10 08:22:36.961432 | step 000 Loss: 0.049189791083335876 
Epoch 2222 2024-05-10 08:23:02.766062 | step 000 Loss: 0.0493086501955986 
Epoch 2223 2024-05-10 08:23:28.569172 | step 000 Loss: 0.05314822867512703 
Epoch 2224 2024-05-10 08:23:54.370301 | step 000 Loss: 0.05014429986476898 
Epoch 2225 2024-05-10 08:24:20.169754 | step 000 Loss: 0.050519995391368866 
Epoch 2226 2024-05-10 08:24:45.978816 | step 000 Loss: 0.04862833768129349 
Epoch 2227 2024-05-10 08:25:11.782799 | step 000 Loss: 0.049578964710235596 
Epoch 2228 2024-05-10 08:25:37.588428 | step 000 Loss: 0.0489920936524868 
Epoch 2229 2024-05-10 08:26:03.389570 | step 000 Loss: 0.05015235021710396 
Epoch 2230 2024-05-10 08:26:29.197937 | step 000 Loss: 0.0489748977124691 
Epoch 2231 2024-05-10 08:26:55.010186 | step 000 Loss: 0.04888465255498886 
Epoch 2232 2024-05-10 08:27:20.813528 | step 000 Loss: 0.0476844497025013 
Epoch 2233 2024-05-10 08:27:46.613830 | step 000 Loss: 0.04880910366773605 
Epoch 2234 2024-05-10 08:28:12.420469 | step 000 Loss: 0.047924138605594635 
Epoch 2235 2024-05-10 08:28:38.218161 | step 000 Loss: 0.04785561561584473 
Epoch 2236 2024-05-10 08:29:04.008146 | step 000 Loss: 0.04925478249788284 
Epoch 2237 2024-05-10 08:29:29.796893 | step 000 Loss: 0.048458583652973175 
Epoch 2238 2024-05-10 08:29:55.587915 | step 000 Loss: 0.05048210918903351 
Epoch 2239 2024-05-10 08:30:21.381606 | step 000 Loss: 0.04855571314692497 
Epoch 2240 2024-05-10 08:30:47.178061 | step 000 Loss: 0.04849737137556076 
Epoch 2241 2024-05-10 08:31:12.975425 | step 000 Loss: 0.050370048731565475 
Epoch 2242 2024-05-10 08:31:38.779764 | step 000 Loss: 0.048009708523750305 
Epoch 2243 2024-05-10 08:32:04.586415 | step 000 Loss: 0.04670906811952591 
Epoch 2244 2024-05-10 08:32:30.389717 | step 000 Loss: 0.04757878929376602 
Epoch 2245 2024-05-10 08:32:56.193432 | step 000 Loss: 0.04743862897157669 
Epoch 2246 2024-05-10 08:33:21.999829 | step 000 Loss: 0.0496489480137825 
Epoch 2247 2024-05-10 08:33:47.801618 | step 000 Loss: 0.04895036667585373 
Epoch 2248 2024-05-10 08:34:13.598849 | step 000 Loss: 0.04944009333848953 
Epoch 2249 2024-05-10 08:34:39.401802 | step 000 Loss: 0.04909690469503403 
Epoch 2250 2024-05-10 08:35:05.202094 | step 000 Loss: 0.048568472266197205 
Epoch 2251 2024-05-10 08:35:31.000066 | step 000 Loss: 0.04880386218428612 
Epoch 2252 2024-05-10 08:35:56.795567 | step 000 Loss: 0.04912588372826576 
Epoch 2253 2024-05-10 08:36:22.589560 | step 000 Loss: 0.048303935676813126 
Epoch 2254 2024-05-10 08:36:48.383926 | step 000 Loss: 0.04925275966525078 
Epoch 2255 2024-05-10 08:37:14.183147 | step 000 Loss: 0.04880276694893837 
Epoch 2256 2024-05-10 08:37:39.983317 | step 000 Loss: 0.0505523644387722 
Epoch 2257 2024-05-10 08:38:05.780428 | step 000 Loss: 0.04921983554959297 
Epoch 2258 2024-05-10 08:38:31.575515 | step 000 Loss: 0.04782218113541603 
Epoch 2259 2024-05-10 08:38:57.363728 | step 000 Loss: 0.04699191078543663 
Epoch 2260 2024-05-10 08:39:23.152494 | step 000 Loss: 0.04777165502309799 
Epoch 2261 2024-05-10 08:39:48.940256 | step 000 Loss: 0.04932434856891632 
Epoch 2262 2024-05-10 08:40:14.732635 | step 000 Loss: 0.04851219058036804 
Epoch 2263 2024-05-10 08:40:40.519453 | step 000 Loss: 0.049657192081213 
Epoch 2264 2024-05-10 08:41:06.300711 | step 000 Loss: 0.05124595761299133 
Epoch 2265 2024-05-10 08:41:32.086147 | step 000 Loss: 0.04802422970533371 
Epoch 2266 2024-05-10 08:41:57.872499 | step 000 Loss: 0.05046804994344711 
Epoch 2267 2024-05-10 08:42:23.655876 | step 000 Loss: 0.04809129238128662 
Epoch 2268 2024-05-10 08:42:49.445451 | step 000 Loss: 0.04957108572125435 
Epoch 2269 2024-05-10 08:43:15.232859 | step 000 Loss: 0.04894053936004639 
Epoch 2270 2024-05-10 08:43:41.015332 | step 000 Loss: 0.04902375116944313 
Epoch 2271 2024-05-10 08:44:06.802533 | step 000 Loss: 0.049763746559619904 
Epoch 2272 2024-05-10 08:44:32.596952 | step 000 Loss: 0.04929061606526375 
Epoch 2273 2024-05-10 08:44:58.393041 | step 000 Loss: 0.047845885157585144 
Epoch 2274 2024-05-10 08:45:24.185518 | step 000 Loss: 0.04837491735816002 
Epoch 2275 2024-05-10 08:45:49.976595 | step 000 Loss: 0.048250891268253326 
Epoch 2276 2024-05-10 08:46:15.761861 | step 000 Loss: 0.05007562041282654 
Epoch 2277 2024-05-10 08:46:41.555852 | step 000 Loss: 0.04784400016069412 
Epoch 2278 2024-05-10 08:47:07.345782 | step 000 Loss: 0.04825575649738312 
Epoch 2279 2024-05-10 08:47:33.142991 | step 000 Loss: 0.048169538378715515 
Epoch 2280 2024-05-10 08:47:58.942376 | step 000 Loss: 0.047761447727680206 
Epoch 2281 2024-05-10 08:48:24.741044 | step 000 Loss: 0.04964618384838104 
Epoch 2282 2024-05-10 08:48:50.538368 | step 000 Loss: 0.04859424754977226 
Epoch 2283 2024-05-10 08:49:16.333550 | step 000 Loss: 0.047959037125110626 
Epoch 2284 2024-05-10 08:49:42.133465 | step 000 Loss: 0.049210987985134125 
Epoch 2285 2024-05-10 08:50:07.933452 | step 000 Loss: 0.0478326752781868 
Epoch 2286 2024-05-10 08:50:33.733928 | step 000 Loss: 0.04938018321990967 
Epoch 2287 2024-05-10 08:50:59.529804 | step 000 Loss: 0.048450011759996414 
Epoch 2288 2024-05-10 08:51:25.322873 | step 000 Loss: 0.04808906465768814 
Epoch 2289 2024-05-10 08:51:51.120071 | step 000 Loss: 0.04684389382600784 
Epoch 2290 2024-05-10 08:52:16.912091 | step 000 Loss: 0.04901604354381561 
Epoch 2291 2024-05-10 08:52:42.707644 | step 000 Loss: 0.04954726994037628 
Epoch 2292 2024-05-10 08:53:08.493523 | step 000 Loss: 0.05114741623401642 
Epoch 2293 2024-05-10 08:53:34.285345 | step 000 Loss: 0.047491010278463364 
Epoch 2294 2024-05-10 08:54:00.075782 | step 000 Loss: 0.048373475670814514 
Epoch 2295 2024-05-10 08:54:25.867696 | step 000 Loss: 0.0489826500415802 
Epoch 2296 2024-05-10 08:54:51.658988 | step 000 Loss: 0.04793524742126465 
Epoch 2297 2024-05-10 08:55:17.450144 | step 000 Loss: 0.04833069443702698 
Epoch 2298 2024-05-10 08:55:43.243974 | step 000 Loss: 0.049622152000665665 
Epoch 2299 2024-05-10 08:56:09.035147 | step 000 Loss: 0.048576049506664276 
Epoch 2300 2024-05-10 08:56:34.827925 | step 000 Loss: 0.05016743391752243 
Epoch 2301 2024-05-10 08:57:00.878252 | step 000 Loss: 0.049030229449272156 
Epoch 2302 2024-05-10 08:57:26.667941 | step 000 Loss: 0.049827542155981064 
Epoch 2303 2024-05-10 08:57:52.461654 | step 000 Loss: 0.04989743232727051 
Epoch 2304 2024-05-10 08:58:18.256718 | step 000 Loss: 0.04814845323562622 
Epoch 2305 2024-05-10 08:58:44.053664 | step 000 Loss: 0.048006974160671234 
Epoch 2306 2024-05-10 08:59:09.847467 | step 000 Loss: 0.04878370836377144 
Epoch 2307 2024-05-10 08:59:35.644521 | step 000 Loss: 0.047490160912275314 
Epoch 2308 2024-05-10 09:00:01.445719 | step 000 Loss: 0.05000105872750282 
Epoch 2309 2024-05-10 09:00:27.247547 | step 000 Loss: 0.04842784255743027 
Epoch 2310 2024-05-10 09:00:53.042831 | step 000 Loss: 0.04822436720132828 
Epoch 2311 2024-05-10 09:01:18.835865 | step 000 Loss: 0.0476827472448349 
Epoch 2312 2024-05-10 09:01:44.638636 | step 000 Loss: 0.04897768795490265 
Epoch 2313 2024-05-10 09:02:10.439578 | step 000 Loss: 0.04896236211061478 
Epoch 2314 2024-05-10 09:02:36.239207 | step 000 Loss: 0.0471062958240509 
Epoch 2315 2024-05-10 09:03:02.034525 | step 000 Loss: 0.04895823448896408 
Epoch 2316 2024-05-10 09:03:27.832324 | step 000 Loss: 0.04879484698176384 
Epoch 2317 2024-05-10 09:03:53.628598 | step 000 Loss: 0.04821854829788208 
Epoch 2318 2024-05-10 09:04:19.427136 | step 000 Loss: 0.048086874186992645 
Epoch 2319 2024-05-10 09:04:45.218608 | step 000 Loss: 0.047804951667785645 
Epoch 2320 2024-05-10 09:05:11.011554 | step 000 Loss: 0.04885377362370491 
Epoch 2321 2024-05-10 09:05:36.810159 | step 000 Loss: 0.04854745417833328 
Epoch 2322 2024-05-10 09:06:02.605989 | step 000 Loss: 0.04965270310640335 
Epoch 2323 2024-05-10 09:06:28.402667 | step 000 Loss: 0.04684463515877724 
Epoch 2324 2024-05-10 09:06:54.201747 | step 000 Loss: 0.048230770975351334 
Epoch 2325 2024-05-10 09:07:20.000046 | step 000 Loss: 0.04866901785135269 
Epoch 2326 2024-05-10 09:07:45.794638 | step 000 Loss: 0.048334382474422455 
Epoch 2327 2024-05-10 09:08:11.588669 | step 000 Loss: 0.04750668257474899 
Epoch 2328 2024-05-10 09:08:37.386564 | step 000 Loss: 0.04813814163208008 
Epoch 2329 2024-05-10 09:09:03.178388 | step 000 Loss: 0.048059552907943726 
Epoch 2330 2024-05-10 09:09:28.967407 | step 000 Loss: 0.04984641820192337 
Epoch 2331 2024-05-10 09:09:54.758850 | step 000 Loss: 0.050167180597782135 
Epoch 2332 2024-05-10 09:10:20.545544 | step 000 Loss: 0.05033362656831741 
Epoch 2333 2024-05-10 09:10:46.336662 | step 000 Loss: 0.0500171035528183 
Epoch 2334 2024-05-10 09:11:12.129028 | step 000 Loss: 0.04682985693216324 
Epoch 2335 2024-05-10 09:11:37.922958 | step 000 Loss: 0.04938982427120209 
Epoch 2336 2024-05-10 09:12:03.721049 | step 000 Loss: 0.049287375062704086 
Epoch 2337 2024-05-10 09:12:29.511021 | step 000 Loss: 0.04829400032758713 
Epoch 2338 2024-05-10 09:12:55.301571 | step 000 Loss: 0.0488608255982399 
Epoch 2339 2024-05-10 09:13:21.088770 | step 000 Loss: 0.04787531495094299 
Epoch 2340 2024-05-10 09:13:46.879500 | step 000 Loss: 0.04796690493822098 
Epoch 2341 2024-05-10 09:14:12.667733 | step 000 Loss: 0.04729443043470383 
Epoch 2342 2024-05-10 09:14:38.457119 | step 000 Loss: 0.05123192071914673 
Epoch 2343 2024-05-10 09:15:04.249392 | step 000 Loss: 0.047137513756752014 
Epoch 2344 2024-05-10 09:15:30.047263 | step 000 Loss: 0.048727020621299744 
Epoch 2345 2024-05-10 09:15:55.842034 | step 000 Loss: 0.0472358763217926 
Epoch 2346 2024-05-10 09:16:21.634105 | step 000 Loss: 0.04889199882745743 
Epoch 2347 2024-05-10 09:16:47.424306 | step 000 Loss: 0.04793929681181908 
Epoch 2348 2024-05-10 09:17:13.219093 | step 000 Loss: 0.047492366284132004 
Epoch 2349 2024-05-10 09:17:39.016695 | step 000 Loss: 0.04924144595861435 
Epoch 2350 2024-05-10 09:18:04.816216 | step 000 Loss: 0.04781898856163025 
Epoch 2351 2024-05-10 09:18:30.609991 | step 000 Loss: 0.04862586036324501 
Epoch 2352 2024-05-10 09:18:56.398903 | step 000 Loss: 0.05007592961192131 
Epoch 2353 2024-05-10 09:19:22.189843 | step 000 Loss: 0.04737422987818718 
Epoch 2354 2024-05-10 09:19:47.982073 | step 000 Loss: 0.04987701028585434 
Epoch 2355 2024-05-10 09:20:13.773384 | step 000 Loss: 0.049367621541023254 
Epoch 2356 2024-05-10 09:20:39.569890 | step 000 Loss: 0.04807894676923752 
Epoch 2357 2024-05-10 09:21:05.362189 | step 000 Loss: 0.04663502424955368 
Epoch 2358 2024-05-10 09:21:31.153918 | step 000 Loss: 0.05040878802537918 
Epoch 2359 2024-05-10 09:21:56.943270 | step 000 Loss: 0.048814937472343445 
Epoch 2360 2024-05-10 09:22:22.739498 | step 000 Loss: 0.04816143959760666 
Epoch 2361 2024-05-10 09:22:48.535095 | step 000 Loss: 0.047292452305555344 
Epoch 2362 2024-05-10 09:23:14.324385 | step 000 Loss: 0.04798177257180214 
Epoch 2363 2024-05-10 09:23:40.116209 | step 000 Loss: 0.04877085983753204 
Epoch 2364 2024-05-10 09:24:05.904694 | step 000 Loss: 0.047674864530563354 
Epoch 2365 2024-05-10 09:24:31.696571 | step 000 Loss: 0.04784109443426132 
Epoch 2366 2024-05-10 09:24:57.488162 | step 000 Loss: 0.048562198877334595 
Epoch 2367 2024-05-10 09:25:23.279863 | step 000 Loss: 0.047078948467969894 
Epoch 2368 2024-05-10 09:25:49.073804 | step 000 Loss: 0.04775587469339371 
Epoch 2369 2024-05-10 09:26:14.868819 | step 000 Loss: 0.047833167016506195 
Epoch 2370 2024-05-10 09:26:40.659122 | step 000 Loss: 0.048018015921115875 
Epoch 2371 2024-05-10 09:27:06.452979 | step 000 Loss: 0.04994121193885803 
Epoch 2372 2024-05-10 09:27:32.250795 | step 000 Loss: 0.04770512878894806 
Epoch 2373 2024-05-10 09:27:58.045133 | step 000 Loss: 0.04846861585974693 
Epoch 2374 2024-05-10 09:28:23.838416 | step 000 Loss: 0.04914668947458267 
Epoch 2375 2024-05-10 09:28:49.635854 | step 000 Loss: 0.04898499697446823 
Epoch 2376 2024-05-10 09:29:15.423399 | step 000 Loss: 0.047776028513908386 
Epoch 2377 2024-05-10 09:29:41.212282 | step 000 Loss: 0.04775186628103256 
Epoch 2378 2024-05-10 09:30:07.006809 | step 000 Loss: 0.05002792924642563 
Epoch 2379 2024-05-10 09:30:32.808359 | step 000 Loss: 0.04833197593688965 
Epoch 2380 2024-05-10 09:30:58.606545 | step 000 Loss: 0.04879742115736008 
Epoch 2381 2024-05-10 09:31:24.406671 | step 000 Loss: 0.0487523153424263 
Epoch 2382 2024-05-10 09:31:50.203750 | step 000 Loss: 0.04708932340145111 
Epoch 2383 2024-05-10 09:32:15.999648 | step 000 Loss: 0.04858249053359032 
Epoch 2384 2024-05-10 09:32:41.788795 | step 000 Loss: 0.04743163287639618 
Epoch 2385 2024-05-10 09:33:07.582325 | step 000 Loss: 0.04890701174736023 
Epoch 2386 2024-05-10 09:33:33.380874 | step 000 Loss: 0.04918002337217331 
Epoch 2387 2024-05-10 09:33:59.169106 | step 000 Loss: 0.047790709882974625 
Epoch 2388 2024-05-10 09:34:24.953673 | step 000 Loss: 0.04769907146692276 
Epoch 2389 2024-05-10 09:34:50.740329 | step 000 Loss: 0.047379270195961 
Epoch 2390 2024-05-10 09:35:16.533452 | step 000 Loss: 0.05246467888355255 
Epoch 2391 2024-05-10 09:35:42.325327 | step 000 Loss: 0.04732070863246918 
Epoch 2392 2024-05-10 09:36:08.123102 | step 000 Loss: 0.0492413304746151 
Epoch 2393 2024-05-10 09:36:33.918293 | step 000 Loss: 0.047814272344112396 
Epoch 2394 2024-05-10 09:36:59.715723 | step 000 Loss: 0.04802621155977249 
Epoch 2395 2024-05-10 09:37:25.513443 | step 000 Loss: 0.05025061219930649 
Epoch 2396 2024-05-10 09:37:51.312344 | step 000 Loss: 0.04854457452893257 
Epoch 2397 2024-05-10 09:38:17.107588 | step 000 Loss: 0.048894815146923065 
Epoch 2398 2024-05-10 09:38:42.905795 | step 000 Loss: 0.04730744659900665 
Epoch 2399 2024-05-10 09:39:08.701634 | step 000 Loss: 0.047561585903167725 
Epoch 2400 2024-05-10 09:39:34.498202 | step 000 Loss: 0.04772161692380905 
Epoch 2401 2024-05-10 09:40:00.567155 | step 000 Loss: 0.04804668575525284 
Epoch 2402 2024-05-10 09:40:26.371503 | step 000 Loss: 0.04786855727434158 
Epoch 2403 2024-05-10 09:40:52.173700 | step 000 Loss: 0.047671183943748474 
Epoch 2404 2024-05-10 09:41:17.973547 | step 000 Loss: 0.047096751630306244 
Epoch 2405 2024-05-10 09:41:43.777073 | step 000 Loss: 0.04803960770368576 
Epoch 2406 2024-05-10 09:42:09.580740 | step 000 Loss: 0.048069361597299576 
Epoch 2407 2024-05-10 09:42:35.384652 | step 000 Loss: 0.04933549463748932 
Epoch 2408 2024-05-10 09:43:01.192910 | step 000 Loss: 0.048368483781814575 
Epoch 2409 2024-05-10 09:43:27.000045 | step 000 Loss: 0.04774113744497299 
Epoch 2410 2024-05-10 09:43:52.806967 | step 000 Loss: 0.04753464087843895 
Epoch 2411 2024-05-10 09:44:18.606783 | step 000 Loss: 0.04718497768044472 
Epoch 2412 2024-05-10 09:44:44.408364 | step 000 Loss: 0.047806911170482635 
Epoch 2413 2024-05-10 09:45:10.212033 | step 000 Loss: 0.047017697244882584 
Epoch 2414 2024-05-10 09:45:36.020275 | step 000 Loss: 0.04867371916770935 
Epoch 2415 2024-05-10 09:46:01.828965 | step 000 Loss: 0.04797821491956711 
Epoch 2416 2024-05-10 09:46:27.633637 | step 000 Loss: 0.04843951761722565 
Epoch 2417 2024-05-10 09:46:53.440455 | step 000 Loss: 0.0486721470952034 
Epoch 2418 2024-05-10 09:47:19.247441 | step 000 Loss: 0.04907767474651337 
Epoch 2419 2024-05-10 09:47:45.054046 | step 000 Loss: 0.04898722469806671 
Epoch 2420 2024-05-10 09:48:10.857922 | step 000 Loss: 0.04731284826993942 
Epoch 2421 2024-05-10 09:48:36.659328 | step 000 Loss: 0.04840748757123947 
Epoch 2422 2024-05-10 09:49:02.460951 | step 000 Loss: 0.0478365421295166 
Epoch 2423 2024-05-10 09:49:28.268210 | step 000 Loss: 0.049508340656757355 
Epoch 2424 2024-05-10 09:49:54.079571 | step 000 Loss: 0.04668284207582474 
Epoch 2425 2024-05-10 09:50:19.889264 | step 000 Loss: 0.048436373472213745 
Epoch 2426 2024-05-10 09:50:45.690801 | step 000 Loss: 0.04707207530736923 
Epoch 2427 2024-05-10 09:51:11.493286 | step 000 Loss: 0.048962779343128204 
Epoch 2428 2024-05-10 09:51:37.295596 | step 000 Loss: 0.046944525092840195 
Epoch 2429 2024-05-10 09:52:03.099320 | step 000 Loss: 0.050688330084085464 
Epoch 2430 2024-05-10 09:52:28.897511 | step 000 Loss: 0.04712498188018799 
Epoch 2431 2024-05-10 09:52:54.702434 | step 000 Loss: 0.04798799008131027 
Epoch 2432 2024-05-10 09:53:20.507406 | step 000 Loss: 0.046500734984874725 
Epoch 2433 2024-05-10 09:53:46.310703 | step 000 Loss: 0.046369798481464386 
Epoch 2434 2024-05-10 09:54:12.116244 | step 000 Loss: 0.04729241877794266 
Epoch 2435 2024-05-10 09:54:37.923388 | step 000 Loss: 0.04822220653295517 
Epoch 2436 2024-05-10 09:55:03.725190 | step 000 Loss: 0.04749660938978195 
Epoch 2437 2024-05-10 09:55:29.527541 | step 000 Loss: 0.047160759568214417 
Epoch 2438 2024-05-10 09:55:55.328819 | step 000 Loss: 0.04823840782046318 
Epoch 2439 2024-05-10 09:56:21.133229 | step 000 Loss: 0.046583034098148346 
Epoch 2440 2024-05-10 09:56:46.942725 | step 000 Loss: 0.04628230631351471 
Epoch 2441 2024-05-10 09:57:12.749941 | step 000 Loss: 0.04784345626831055 
Epoch 2442 2024-05-10 09:57:38.554917 | step 000 Loss: 0.04545827582478523 
Epoch 2443 2024-05-10 09:58:04.359633 | step 000 Loss: 0.04768022149801254 
Epoch 2444 2024-05-10 09:58:30.165128 | step 000 Loss: 0.04868847876787186 
Epoch 2445 2024-05-10 09:58:55.969404 | step 000 Loss: 0.04886132851243019 
Epoch 2446 2024-05-10 09:59:21.777099 | step 000 Loss: 0.0474434494972229 
Epoch 2447 2024-05-10 09:59:47.583505 | step 000 Loss: 0.04823067784309387 
Epoch 2448 2024-05-10 10:00:13.386029 | step 000 Loss: 0.04659575968980789 
Epoch 2449 2024-05-10 10:00:39.194642 | step 000 Loss: 0.04731195420026779 
Epoch 2450 2024-05-10 10:01:04.994989 | step 000 Loss: 0.04644293338060379 
Epoch 2451 2024-05-10 10:01:30.797966 | step 000 Loss: 0.04757722467184067 
Epoch 2452 2024-05-10 10:01:56.603083 | step 000 Loss: 0.04811413213610649 
Epoch 2453 2024-05-10 10:02:22.414707 | step 000 Loss: 0.048506200313568115 
Epoch 2454 2024-05-10 10:02:48.220446 | step 000 Loss: 0.04776075854897499 
Epoch 2455 2024-05-10 10:03:14.023209 | step 000 Loss: 0.049568332731723785 
Epoch 2456 2024-05-10 10:03:39.828826 | step 000 Loss: 0.046311650425195694 
Epoch 2457 2024-05-10 10:04:05.634503 | step 000 Loss: 0.048160962760448456 
Epoch 2458 2024-05-10 10:04:31.441353 | step 000 Loss: 0.04915928840637207 
Epoch 2459 2024-05-10 10:04:57.250632 | step 000 Loss: 0.048586033284664154 
Epoch 2460 2024-05-10 10:05:23.059707 | step 000 Loss: 0.04639198258519173 
Epoch 2461 2024-05-10 10:05:48.868916 | step 000 Loss: 0.04775204882025719 
Epoch 2462 2024-05-10 10:06:14.675303 | step 000 Loss: 0.04710972681641579 
Epoch 2463 2024-05-10 10:06:40.481582 | step 000 Loss: 0.04856452718377113 
Epoch 2464 2024-05-10 10:07:06.292955 | step 000 Loss: 0.04698125645518303 
Epoch 2465 2024-05-10 10:07:32.104460 | step 000 Loss: 0.048231951892375946 
Epoch 2466 2024-05-10 10:07:57.916492 | step 000 Loss: 0.048678554594516754 
Epoch 2467 2024-05-10 10:08:23.725421 | step 000 Loss: 0.04788762703537941 
Epoch 2468 2024-05-10 10:08:49.536994 | step 000 Loss: 0.04760386794805527 
Epoch 2469 2024-05-10 10:09:15.349623 | step 000 Loss: 0.04755667969584465 
Epoch 2470 2024-05-10 10:09:41.167019 | step 000 Loss: 0.047786273062229156 
